Date,Adj Close,Close,High,Low,Open,Volume
2020-09-29,35.43000031,35.43000031,35.65000153,34.59500122,35.56000137,16488700
2020-09-30,36.47999954,36.47999954,36.5,35.27999878,35.27999878,21386300
2020-10-01,37.13999939,37.13999939,37.82799911,36.58000183,36.86000061,19187500
2020-10-02,37.72000122,37.72000122,37.99000168,35.93999863,36,20123400
2020-10-05,37.13999939,37.13999939,38,36.88000107,37.70000076,13093100
2020-10-06,36.25999832,36.25999832,37.36999893,36.04000092,37.16999817,13074700
2020-10-07,36.77999878,36.77999878,37.11000061,36.36500168,36.59000015,13782100
2020-10-08,37.34000015,37.34000015,37.83000183,36.95999908,37,12212400
2020-10-09,37.27000046,37.27000046,38.34999847,37.18999863,37.90999985,13172000
2020-10-12,36.25999832,36.25999832,37.56000137,36.17499924,37.56000137,16569400
2020-10-13,35.56000137,35.56000137,36.22999954,35.02000046,36.22000122,15463100
2020-10-14,35.11000061,35.11000061,36.09000015,35.07500076,35.68999863,15397200
2020-10-15,34.25999832,34.25999832,34.81000137,34.02000046,34.68000031,15443800
2020-10-16,33.72000122,33.72000122,34.79999924,33.61000061,34.77999878,14899700
2020-10-19,34.22000122,34.22000122,34.59000015,34,34.15999985,19278600
2020-10-20,36.31000137,36.31000137,36.75999832,34.52999878,34.52999878,29820700
2020-10-21,35.20000076,35.20000076,36.25,34.875,36.25,19058700
2020-10-22,36.70000076,36.70000076,36.88999939,34.91500092,35.41999817,14243600
2020-10-23,36.75,36.75,36.99000168,35.92399979,36.5,15960600
2020-10-26,35.49000168,35.49000168,36.74000168,35.11999893,36.5,12511700
2020-10-27,34.15999985,34.15999985,35.70000076,34.02000046,35.50999832,13692100
2020-10-28,33.65000153,33.65000153,33.65999985,32.90000153,33.61999893,15787900
2020-10-29,34.06000137,34.06000137,34.93500137,33.33000183,33.70999908,13735300
2020-10-30,33.40999985,33.40999985,34.38999939,33.15499878,33.90999985,13506200
2020-11-02,34.81000137,34.81000137,35.04999924,34.06000137,34.15000153,18350500
2020-11-03,35.77000046,35.77000046,36.15000153,35.15000153,35.27000046,16208800
2020-11-04,40.99000168,40.99000168,42.15000153,39,40.65999985,101818200
2020-11-05,41.95999908,41.95999908,42.04999924,40.00999832,40.33000183,34177600
2020-11-06,44.86999893,44.86999893,45.38000107,41.61999893,42.09000015,57670700
2020-11-09,48.18000031,48.18000031,49.61999893,47.29999924,48.00999832,61632300
2020-11-10,47,47,49.36000061,46.04499817,46.74000168,33079800
2020-11-11,46.22999954,46.22999954,47.52000046,45.90999985,46.72000122,19213700
2020-11-12,46.40000153,46.40000153,47.47000122,45.04999924,45.38999939,16251600
2020-11-13,47.61000061,47.61000061,47.79000092,45.93000031,47.11000061,15552400
2020-11-16,49.20999908,49.20999908,50.09000015,48.47999954,48.74000168,29301700
2020-11-17,48.88999939,48.88999939,49.61999893,48.5,48.72000122,16638300
2020-11-18,49.11000061,49.11000061,49.95000076,48.33000183,48.77000046,17783500
2020-11-19,49.25999832,49.25999832,49.90999985,48.65000153,49.09999847,13480300
2020-11-20,48.43000031,48.43000031,50.75,48.27000046,49.97999954,17330400
2020-11-23,50.04000092,50.04000092,50.88000107,48.50999832,48.65999985,17147100
2020-11-24,51.25999832,51.25999832,52.15000153,50.48400116,50.61999893,16216200
2020-11-25,50.79999924,50.79999924,51.45000076,49.91999817,51.27000046,11641600
2020-11-27,50.72000122,50.72000122,51.18999863,50.20000076,50.93000031,8339200
2020-11-30,49.65999985,49.65999985,51.00500107,48.52999878,50.22000122,17221500
2020-12-01,49.63000107,49.63000107,51.40999985,49.06999969,50,20605500
2020-12-02,53.09000015,53.09000015,53.45000076,48.52999878,49.25999832,30381500
2020-12-03,52.52000046,52.52000046,53.49000168,52.11999893,53.29999924,13122400
2020-12-04,54.86000061,54.86000061,54.86000061,52.70999908,52.70999908,22207900
2020-12-07,53.79999924,53.79999924,54.86999893,53.65000153,54.59000015,13764400
2020-12-08,53.00999832,53.00999832,54.22000122,52.34999847,52.40000153,26167300
2020-12-09,53.79000092,53.79000092,56.02000046,53.06000137,53.97999954,46777900
2020-12-10,54.34999847,54.34999847,54.61999893,51.29999924,52.33000183,20207700
2020-12-11,52.63000107,52.63000107,55.02500153,52.33000183,54.47000122,16817900
2020-12-14,51.45999908,51.45999908,53.43999863,51.24000168,53.27000046,19048500
2020-12-15,51,51,52.82500076,50.86999893,52.11999893,17504700
2020-12-16,50.49000168,50.49000168,51.68000031,50.29000092,51.18000031,19577800
2020-12-17,50.63000107,50.63000107,51.29999924,50.16999817,50.59000015,19688300
2020-12-18,50.61999893,50.61999893,50.95000076,49.52000046,50.81000137,24355200
2020-12-21,51.79999924,51.79999924,52.34999847,48.79000092,49,23562900
2020-12-22,53.77999878,53.77999878,54.36000061,51.91999817,52.11000061,23871800
2020-12-23,53.70999908,53.70999908,54.09000015,52.99000168,53.79999924,12671100
2020-12-24,52.88000107,52.88000107,53.625,52.29000092,53.59999847,6316800
2020-12-28,51.97000122,51.97000122,53.13000107,51.56000137,53.02000046,12059000
2020-12-29,52.27000046,52.27000046,52.99000168,51.47000122,52.33000183,10140600
2020-12-30,53.15000153,53.15000153,53.84999847,52.22000122,52.72000122,9518600
2020-12-31,51,51,53.27999878,51,53.27999878,13282800
2021-01-04,51.13999939,51.13999939,52.31999969,49.63499832,52.22000122,17291800
2021-01-05,54.00999832,54.00999832,54.18999863,50.75999832,51,21403200
2021-01-06,52.47999954,52.47999954,54.06999969,52,53.31000137,17738100
2021-01-07,56.13000107,56.13000107,56.25,53.20000076,53.36999893,23737500
2021-01-08,53.27999878,53.27999878,54.79000092,52.58000183,54.39500046,37999400
2021-01-11,54.59000015,54.59000015,55,52.99000168,53.11000061,23213800
2021-01-12,58.54000092,58.54000092,59.38999939,55,55.5,52128200
2021-01-13,59.40000153,59.40000153,59.88000107,57.52999878,58.54000092,24178500
2021-01-14,56.90999985,56.90999985,60.02999878,56.70000076,60,26561000
2021-01-15,55.52000046,55.52000046,57.90000153,55,57.49000168,23708800
2021-01-19,56.29999924,56.29999924,56.84199905,55,56.38999939,16953700
2021-01-20,56.38000107,56.38000107,57.97999954,55.47000122,57,16904300
2021-01-21,55.79000092,55.79000092,57,55.31399918,56.56999969,13432000
2021-01-22,54.31000137,54.31000137,55.47000122,54.00999832,55.25,19570500
2021-01-25,54.29000092,54.29000092,54.52000046,49.65000153,54.5,40890100
2021-01-26,51.91999817,51.91999817,55.52000046,51.52999878,54.61999893,25677000
2021-01-27,48.11000061,48.11000061,50.86000061,47.15000153,49.97000122,33283400
2021-01-28,51.58000183,51.58000183,52.52000046,49.88000107,50.11999893,28114700
2021-01-29,50.93000031,50.93000031,51.49000168,49.63499832,50.63000107,18743200
2021-02-01,52.75999832,52.75999832,52.90000153,51.34999847,52.11999893,15570900
2021-02-02,56.45999908,56.45999908,58.02999878,54.88999939,55.11000061,30286800
2021-02-03,57.11999893,57.11999893,58.13000107,56.74000168,57.86999893,13519000
2021-02-04,57.84999847,57.84999847,57.84999847,56.11000061,56.45000076,13841600
2021-02-05,58.58000183,58.58000183,58.70800018,57.36999893,58.15999985,15729200
2021-02-08,59.29000092,59.29000092,60.11000061,58.68999863,59.70000076,18403700
2021-02-09,59.61000061,59.61000061,61.06000137,58.61999893,58.90999985,23510700
2021-02-10,63.18000031,63.18000031,63.5,60.79999924,62,36972900
2021-02-11,60.70999908,60.70999908,64.05000305,60.39500046,63.25,41363400
2021-02-12,60.63000107,60.63000107,60.93000031,59.31499863,60.11999893,14607800
2021-02-16,60.52000046,60.52000046,61.31000137,59.84000015,61.02000046,15413100
2021-02-17,60.81000137,60.81000137,60.95000076,58.95000076,60.33000183,12670000
2021-02-18,59,59,60.29000092,58.22999954,60,15135600
2021-02-19,58.38999939,58.38999939,60.45700073,58.11299896,58.36000061,28097000
2021-02-22,55.31000137,55.31000137,58.09999847,54.81600189,57.75999832,25565400
2021-02-23,56,56,56.36999893,51.88999939,53.5,23947500
2021-02-24,53.90999985,53.90999985,55.15000153,53.65999985,54.95000076,24627000
2021-02-25,51.45000076,51.45000076,54.59999847,50.86000061,54.58000183,27049100
2021-02-26,51.75,51.75,52.75,50.61000061,52.06999969,16349800
2021-03-01,54.40000153,54.40000153,54.75999832,53.29999924,53.66999817,18481100
2021-03-02,54.65000153,54.65000153,55.61999893,54.18899918,55.54000092,15199500
2021-03-03,56.11000061,56.11000061,57.79999924,54.65000153,55.93000031,28485400
2021-03-04,53.06999969,53.06999969,57.15999985,51.61000061,55.75,27409600
2021-03-05,55.54000092,55.54000092,55.83000183,50.81000137,54.27999878,31576200
2021-03-08,53.20000076,53.20000076,56.45000076,52.88999939,55.5,19912100
2021-03-09,55.25,55.25,56.15000153,54.72000122,56,17192900
2021-03-10,57.68000031,57.68000031,58.90000153,56.27000046,57.20999908,27997000
2021-03-11,58.95000076,58.95000076,59.47999954,58.22000122,58.79999924,17293800
2021-03-12,60.34999847,60.34999847,60.59000015,57.61999893,58.97000122,14839300
2021-03-15,60.18999863,60.18999863,60.52999878,59.11999893,60.34999847,14985000
2021-03-16,58.84999847,58.84999847,61.02000046,58.38000107,59.99000168,12885700
2021-03-17,56.36000061,56.36000061,57.56999969,55.54000092,57.06999969,25509900
2021-03-18,55.68999863,55.68999863,57.47999954,55.20999908,56.63000107,15737000
2021-03-19,57.08000183,57.08000183,57.18000031,54.34000015,55.47999954,17396300
2021-03-22,55.68999863,55.68999863,57.61000061,55.47000122,57.25,14149400
2021-03-23,53.49000168,53.49000168,55.63000107,53.11000061,55.63000107,14513500
2021-03-24,52.56999969,52.56999969,54.95999908,52.54000092,54.45999908,13700800
2021-03-25,53.88999939,53.88999939,54.27999878,51.79999924,52,13210700
2021-03-26,54.70999908,54.70999908,55.25,53.52000046,54.40999985,13528200
2021-03-29,53.34999847,53.34999847,54.79999924,52.84999847,54.79999924,9724800
2021-03-30,53.45999908,53.45999908,54.11999893,52.63999939,52.99000168,9497200
2021-03-31,54.50999832,54.50999832,55.18000031,53.58000183,53.95999908,14760500
2021-04-01,57.59999847,57.59999847,57.63000107,54.81000137,55.61000061,18703400
2021-04-05,57.40000153,57.40000153,58.41999817,56.63999939,58.09999847,13490200
2021-04-06,58.04999924,58.04999924,58.99000168,57.15999985,57.34000015,13579200
2021-04-07,56.88999939,56.88999939,58.13000107,55.95000076,58.02000046,12921900
2021-04-08,57.83000183,57.83000183,57.93999863,56.54000092,56.65000153,9498500
2021-04-09,57.68000031,57.68000031,57.88000107,56.40000153,57.31999969,10228500
2021-04-12,59.43999863,59.43999863,60.77000046,58.75,59.04999924,36041300
2021-04-13,60.63999939,60.63999939,61.00999832,58.52999878,59.65000153,21006100
2021-04-14,59.22999954,59.22999954,61.5,59.18000031,60.11000061,18959800
2021-04-15,60.74000168,60.74000168,61.09000015,59.54999924,59.88000107,17500200
2021-04-16,60.34999847,60.34999847,60.84999847,59.54000092,60.74000168,11856100
2021-04-19,57.84999847,57.84999847,60.22000122,57.52000046,60,16956900
2021-04-20,55.47999954,55.47999954,58.11999893,55.24399948,58,19081100
2021-04-21,55.77000046,55.77000046,56.20000076,54.61000061,55,11523900
2021-04-22,56.27999878,56.27999878,57.21900177,55.18999863,55.84999847,16936200
2021-04-23,57.93000031,57.93000031,57.95000076,56.38999939,56.56000137,8758800
2021-04-26,57.61000061,57.61000061,58.36000061,57.33000183,58.04999924,8361600
2021-04-27,57.15999985,57.15999985,58.40000153,57.04999924,58.31999969,12926800
2021-04-28,58.43999863,58.43999863,58.47999954,56.65999985,56.88000107,9269700
2021-04-29,54.93000031,54.93000031,59.22000122,53.11000061,59,43408000
2021-04-30,54.77000046,54.77000046,55.65000153,54.11000061,54.29999924,16736600
2021-05-03,54.84999847,54.84999847,56.13000107,54.84000015,55.11999893,13903300
2021-05-04,52.99000168,52.99000168,54.72000122,52.00999832,54.52000046,19336600
2021-05-05,51.18000031,51.18000031,54.06999969,50.63000107,53.86999893,43970500
2021-05-06,46.65000153,46.65000153,49.81000137,45.72000122,48.38999939,79242400
2021-05-07,47.02999878,47.02999878,48.59999847,46.53499985,47.22000122,27933900
2021-05-10,45.79000092,45.79000092,47.84999847,45.59999847,47.70999908,28309800
2021-05-11,46.20999908,46.20999908,46.79000092,44.18199921,44.5,29106900
2021-05-12,43.81000137,43.81000137,46.10499954,43.16999817,45.90000153,32117400
2021-05-13,44.47999954,44.47999954,46.09999847,43.56000137,44.99000168,36205100
2021-05-14,47.41999817,47.41999817,47.70999908,44.84999847,45.02999878,25323300
2021-05-17,47.50999832,47.50999832,47.93999863,46.50999832,47.24000168,17475300
2021-05-18,49.16999817,49.16999817,50.29000092,48.52500153,49.66999817,28244400
2021-05-19,49.47000122,49.47000122,49.83000183,47.36999893,47.52999878,16517500
2021-05-20,49.33000183,49.33000183,49.95000076,48.75999832,49.56999969,18822300
2021-05-21,48.81999969,48.81999969,49.95000076,48.75999832,49.56999969,20013200
2021-05-24,50.02999878,50.02999878,50.40000153,48.84999847,49.33000183,16768400
2021-05-25,50.45999908,50.45999908,51.59000015,50.43999863,50.74000168,16930900
2021-05-26,51.11999893,51.11999893,51.36000061,49.75999832,50.31999969,16393700
2021-05-27,50.70999908,50.70999908,51.68999863,48.72000122,51.43999863,51346000
2021-05-28,50.83000183,50.83000183,51.74000168,50.47000122,50.67499924,14226800
2021-06-01,50.97999954,50.97999954,51.65999985,49.84000015,51.61999893,16583800
2021-06-02,50.79000092,50.79000092,51.40999985,50.54999924,51.18999863,13484200
2021-06-03,48.70000076,48.70000076,50.5,48.52999878,50.43000031,14712900
2021-06-04,50.18000031,50.18000031,50.22000122,49.06999969,49.56000137,10409800
2021-06-07,50.75999832,50.75999832,51.22000122,49.75,50.49000168,16466200
2021-06-08,49.88000107,49.88000107,51.40000153,48.65999985,50.70000076,19672700
2021-06-09,49.13999939,49.13999939,50.16999817,49.11000061,50,12615200
2021-06-10,49.54999924,49.54999924,49.89500046,48.42499924,49.68999863,14926500
2021-06-11,50.00999832,50.00999832,50.36000061,49.53499985,50.02999878,12127100
2021-06-14,50.77000046,50.77000046,51.49000168,49.56000137,50.06000137,15437300
2021-06-15,49.29999924,49.29999924,49.95500183,49.09000015,49.54999924,20358600
2021-06-16,48.88999939,48.88999939,49.65999985,48.29000092,49.34999847,18975800
2021-06-17,49.70000076,49.70000076,49.83499908,48.31000137,48.95999908,18911400
2021-06-18,49.70000076,49.70000076,50.38999939,48.77500153,49.31000137,20633500
2021-06-21,48.11999893,48.11999893,49.86000061,47.90000153,49.72000122,30752200
2021-06-22,49.04999924,49.04999924,49.34000015,47.75,48.29999924,19472500
2021-06-23,50.50999832,50.50999832,50.77000046,49.00999832,49.06000137,19843300
2021-06-24,50.81999969,50.81999969,51.54999924,50.22000122,51.29999924,12403300
2021-06-25,51.72999954,51.72999954,51.83000183,50.52999878,51.18000031,25727800
2021-06-28,51.11000061,51.11000061,52.36000061,50.36500168,51.75,22518000
2021-06-29,50.75999832,50.75999832,51.29999924,50.24000168,51,14104200
2021-06-30,50.11999893,50.11999893,51.13000107,49.70999908,51.02000046,18069400
2021-07-01,50.59000015,50.59000015,51.59999847,50.02000046,50.88000107,17727600
2021-07-02,51.70999908,51.70999908,51.82500076,50.38999939,50.56999969,13690400
2021-07-06,50.79999924,50.79999924,52.02999878,50.40000153,50.59999847,21357800
2021-07-07,48.68000031,48.68000031,51.02999878,48.54000092,50.79999924,24559500
2021-07-08,47.54999924,47.54999924,48.20999908,46.56999969,47.15999985,24930200
2021-07-09,49.06999969,49.06999969,49.25,47.70999908,47.84000015,15401000
2021-07-12,48.40999985,48.40999985,49.29000092,48.09000015,48.86999893,14142300
2021-07-13,48.08000183,48.08000183,48.59000015,47.75,48.49000168,11283600
2021-07-14,47.15000153,47.15000153,48.59000015,47.11000061,48.27999878,15837000
2021-07-15,46.41999817,46.41999817,47.45999908,46.15000153,46.86000061,17225300
2021-07-16,46.18999863,46.18999863,47.09000015,46.00999832,46.40000153,18224500
2021-07-19,45.56000137,45.56000137,45.74700165,44.43500137,45,20890600
2021-07-20,46.31999969,46.31999969,46.65999985,45.06999969,45.45999908,13851400
2021-07-21,47.52000046,47.52000046,47.93999863,46.34999847,46.52999878,14953700
2021-07-22,47.56999969,47.56999969,48.16999817,47.24000168,47.70000076,11560800
2021-07-23,47.45999908,47.45999908,47.68999863,46.77999878,47.61000061,9540700
2021-07-26,46.81000137,46.81000137,47.59999847,46.36999893,47.04000092,12498000
2021-07-27,45.81999969,45.81999969,46.65999985,44.76499939,46.54000092,16874200
2021-07-28,46.13999939,46.13999939,46.96300125,45.81000137,45.88000107,19510300
2021-07-29,44.68999863,44.68999863,45.20999908,44,44.11999893,51033700
2021-07-30,43.45999908,43.45999908,44.72999954,43.34000015,44.38000107,22194900
2021-08-02,43.49000168,43.49000168,44.29000092,43.44499969,44.09999847,26579900
2021-08-03,42.79000092,42.79000092,43.68000031,41.61999893,43.56000137,37622200
2021-08-04,41.81000137,41.81000137,42.81999969,41.36999893,42.70000076,42969100
2021-08-05,43.06999969,43.06999969,44.65000153,40.15000153,40.5,60871500
2021-08-06,44.27999878,44.27999878,44.93500137,43.65000153,43.74000168,25514900
2021-08-09,43.25,43.25,44.27000046,43.20999908,44.18999863,19238400
2021-08-10,43.5,43.5,44.24000168,43.25,43.70000076,26675200
2021-08-11,43.08000183,43.08000183,43.5,42,43.40999985,21766100
2021-08-12,42.72999954,42.72999954,42.96500015,42.18000031,42.86000061,16549100
2021-08-13,42.22000122,42.22000122,43.02999878,42.20000076,42.79999924,8598800
2021-08-16,41.5,41.5,41.79000092,40.86000061,41.75999832,19223500
2021-08-17,41,41,41.47999954,40.58000183,41,20364400
2021-08-18,40.88000107,40.88000107,41.52999878,40.79999924,40.97000122,13682300
2021-08-19,39.86000061,39.86000061,40.59999847,39.50999832,40.27999878,22471400
2021-08-20,39.95000076,39.95000076,40.08000183,39.24000168,39.68999863,18080700
2021-08-23,41,41,41.08000183,38.84000015,39,33901300
2021-08-24,40.16999817,40.16999817,41.20999908,39.97000122,41.09999847,44872800
2021-08-25,41.54999924,41.54999924,42.11000061,40.04000092,40.43999863,26498400
2021-08-26,40.61999893,40.61999893,41.93999863,40.54000092,41.49000168,17473400
2021-08-27,40.68999863,40.68999863,41.31000137,40.5,40.52999878,13612500
2021-08-30,39.59000015,39.59000015,40.74000168,39.11000061,40.58000183,29516300
2021-08-31,39.13999939,39.13999939,40.27500153,39.125,39.81000137,26396000
2021-09-01,40.61999893,40.61999893,41.66500092,39.86999893,39.97999954,27788600
2021-09-02,41.40000153,41.40000153,41.86000061,40.53699875,40.75,20645400
2021-09-03,40.31999969,40.31999969,41.57500076,40.22999954,41.22000122,15444900
2021-09-07,40.95000076,40.95000076,41.08000183,40.31000137,40.49000168,15708600
2021-09-08,40.06999969,40.06999969,41.34000015,39.83000183,40.84999847,16219900
2021-09-09,40.34999847,40.34999847,40.95000076,39.84000015,40.09999847,14260300
2021-09-10,39.88999939,39.88999939,40.83000183,39.86500168,40.61999893,14230600
2021-09-13,40.06999969,40.06999969,41.18999863,39.25999832,40.25999832,28868800
2021-09-14,39.00999832,39.00999832,40.09999847,38.54999924,39.90000153,36717300
2021-09-15,38.47999954,38.47999954,39,38.08000183,39,30368800
2021-09-16,39.52000046,39.52000046,39.66999817,38.09000015,38.29999924,25374000
2021-09-17,39.75,39.75,40.22499847,39.29000092,39.90000153,32165000
2021-09-20,39.79000092,39.79000092,40.22000122,38.72999954,38.88000107,35417600
2021-09-21,44.36000061,44.36000061,45,42.18000031,42.34000015,106631700
2021-09-22,44.86999893,44.86999893,46.61999893,44.61000061,44.90000153,56455100
2021-09-23,45.47999954,45.47999954,45.84000015,44.70999908,45.34999847,26232800
2021-09-24,46.63000107,46.63000107,47.04499817,45.29100037,45.45999908,29458300
2021-09-27,47.25,47.25,47.43000031,46.18999863,46.77000046,23034800
2021-09-28,45.97999954,45.97999954,47,45.75999832,46.70000076,23707900
2021-09-29,44.52000046,44.52000046,46.52999878,44.29999924,46,24599500
2021-09-30,44.79999924,44.79999924,45.36500168,43.86000061,44.70999908,16650600
2021-10-01,47.04999924,47.04999924,47.25,45.79000092,45.91500092,25428300
2021-10-04,45.72000122,45.72000122,46.83000183,45.20000076,46.47000122,21588200
2021-10-05,45.61000061,45.61000061,46.08000183,45.34500122,45.90999985,12433900
2021-10-06,47.00999832,47.00999832,47.18000031,45,45.33000183,24868700
2021-10-07,47.90999985,47.90999985,48.23799896,46.88999939,47.63999939,25961600
2021-10-08,47.77000046,47.77000046,48.88000107,47.60499954,48.08000183,17980400
2021-10-11,46.29000092,46.29000092,47.86999893,46.27999878,47.70000076,16336800
2021-10-12,46.72000122,46.72000122,47.04999924,46.15499878,46.33000183,12404200
2021-10-13,46.40999985,46.40999985,47,45.93999863,46.25999832,13754400
2021-10-14,47.27999878,47.27999878,47.93999863,46.84000015,46.97999954,18514000
2021-10-15,48.36000061,48.36000061,48.84000015,47.34000015,47.90999985,20581700
2021-10-18,47.06999969,47.06999969,47.95000076,46.75,47.68000031,19806700
2021-10-19,47.04999924,47.04999924,47.68999863,46.74000168,47.20000076,16500200
2021-10-20,46,46,47.54000092,45.93000031,47.15000153,15570900
2021-10-21,46.47000122,46.47000122,47.54000092,45.52000046,45.97000122,15741000
2021-10-22,45.50999832,45.50999832,46.5,45.22999954,46,19259200
2021-10-25,45.72000122,45.72000122,46.06999969,45.01699829,45.66999817,12955500
2021-10-26,46.02000046,46.02000046,47.68999863,45.86000061,46.27999878,19491800
2021-10-27,44.72999954,44.72999954,46.54999924,44.16500092,46.47000122,26999800
2021-10-28,44.61999893,44.61999893,45.41199875,44.38299942,45,14768800
2021-10-29,43.81999969,43.81999969,44.79999924,43.56999969,44.49000168,18283200
2021-11-01,44.36000061,44.36000061,45.02500153,43.65000153,44.06999969,20983900
2021-11-02,42.88999939,42.88999939,44.34999847,42.33100128,44.34000015,28002600
2021-11-03,45.72000122,45.72000122,46.25999832,44.70999908,45.33000183,38499600
2021-11-04,45.27000046,45.27000046,46.52999878,44.99000168,45.54000092,31903000
2021-11-05,47.18999863,47.18999863,48.74000168,46.61000061,47.5,45641500
2021-11-08,45.88999939,45.88999939,47.64500046,45.81999969,47.08000183,25257900
2021-11-09,45.50999832,45.50999832,45.97999954,43.68000031,45.90999985,33588900
2021-11-10,43.38000107,43.38000107,45.25,42.59999847,44.90000153,33712200
2021-11-11,43.27999878,43.27999878,43.72000122,42.43999863,43.31999969,27307800
2021-11-12,45.11999893,45.11999893,45.13000107,43.56999969,43.56999969,29804600
2021-11-15,43.61000061,43.61000061,45.25999832,43.56000137,45.11000061,19690000
2021-11-16,45.75999832,45.75999832,46.65999985,44.86100006,45.54000092,46219700
2021-11-17,44.11000061,44.11000061,45.63999939,43.90000153,45.36000061,25036400
2021-11-18,45,45,45.32500076,43.57500076,44.52999878,27839900
2021-11-19,44.22999954,44.22999954,44.72000122,43.5,43.93000031,21465500
2021-11-22,42.59999847,42.59999847,44.40000153,41.80500031,43.95999908,31355200
2021-11-23,42.68000031,42.68000031,43.13999939,41.59999847,42.38000107,18099400
2021-11-24,42.08000183,42.08000183,42.36999893,41.24000168,42,17118200
2021-11-26,40.52000046,40.52000046,40.61999893,38.77000046,39.61000061,35453600
2021-11-29,39.70000076,39.70000076,41.25,38.77999878,41.06000137,27724400
2021-11-30,38,38,39.95000076,37.03499985,39.25,55268500
2021-12-01,36.02000046,36.02000046,39.5,35.79999924,39.45000076,47316400
2021-12-02,38.11999893,38.11999893,38.39500046,36.45000076,36.54999924,32267000
2021-12-03,35.84999847,35.84999847,37.84000015,35.25999832,37.41999817,47392700
2021-12-06,38.49000168,38.49000168,38.68999863,35.43999863,35.95000076,36689200
2021-12-07,38.08000183,38.08000183,40.22000122,37.75999832,39.40000153,40443300
2021-12-08,38.81000137,38.81000137,39.40999985,38.00999832,38.29999924,29688600
2021-12-09,37.54000092,37.54000092,38.70000076,37.47499847,38.43999863,22994800
2021-12-10,36.66999817,36.66999817,37.86999893,36.61000061,37.40999985,25760600
2021-12-13,35.72999954,35.72999954,36.30799866,34.88000107,36.18000031,38394700
2021-12-14,37.25999832,37.25999832,38.45000076,35.20999908,35.25,45491700
2021-12-15,37.83000183,37.83000183,38.375,36.24000168,36.90999985,37612600
2021-12-16,37.70000076,37.70000076,38.57699966,37.125,38.25,31478400
2021-12-17,39.68000031,39.68000031,40,36.74000168,37.20000076,51048100
2021-12-20,39.70000076,39.70000076,40.14899826,38.08000183,38.45000076,28153700
2021-12-21,41.97000122,41.97000122,42.08000183,39.81999969,39.81999969,28385200
2021-12-22,43.02000046,43.02000046,43.22999954,41.45000076,41.95000076,27675700
2021-12-23,43.90999985,43.90999985,44.34999847,42.75999832,43.02999878,21763400
2021-12-27,42.95999908,42.95999908,44.24000168,42.81999969,43.43999863,28285000
2021-12-28,42.54000092,42.54000092,43.74000168,42.29999924,42.59999847,21481000
2021-12-29,42.45999908,42.45999908,42.93000031,41.81499863,42.72000122,15908600
2021-12-30,42.65999985,42.65999985,43.34000015,42.20000076,42.29000092,13516300
2021-12-31,41.93000031,41.93000031,43.11999893,41.93000031,42.52999878,13746900
2022-01-03,43.95000076,43.95000076,44.40499878,41.88999939,42.47999954,26089000
2022-01-04,44.41999817,44.41999817,44.79999924,42.58000183,44.22999954,30845300
2022-01-05,43.24000168,43.24000168,45.90000153,42.86000061,44.29000092,28498700
2022-01-06,42.02999878,42.02999878,44.08000183,40.97000122,43.11000061,32434300
2022-01-07,41.50999832,41.50999832,42.65000153,41.20000076,42,24875800
2022-01-10,42.59999847,42.59999847,42.81000137,40.15999985,41.47999954,29783800
2022-01-11,43.61999893,43.61999893,44.16999817,42.18999863,42.36000061,22161000
2022-01-12,43.04000092,43.04000092,44.09999847,42.53499985,43.99000168,18993900
2022-01-13,42.86999893,42.86999893,43.91999817,42.72499847,43.34000015,17190100
2022-01-14,41.50999832,41.50999832,42.72000122,40.35499954,42.40000153,25817800
2022-01-18,38.40999985,38.40999985,40.95999908,38.36999893,40.95999908,36873700
2022-01-19,37.86000061,37.86000061,38.88999939,37.11500168,38.20999908,35552500
2022-01-20,37.81999969,37.81999969,39.63999939,37.75,38.29000092,21720100
2022-01-21,35.93999863,35.93999863,37.59999847,35.84500122,37.40999985,41836800
2022-01-24,36.27999878,36.27999878,36.41999817,33.50999832,34.90999985,49261600
2022-01-25,34.81999969,34.81999969,36.09000015,34.51499939,35.47000122,29577000
2022-01-26,34.79999924,34.79999924,36.68000031,34.45000076,36.06999969,29495900
2022-01-27,34.09000015,34.09000015,35.79000092,33.93999863,35.36999893,26086700
2022-01-28,35.20999908,35.20999908,35.22000122,32.81000137,34.16999817,28007100
2022-01-31,37.40000153,37.40000153,37.54000092,35.29999924,35.34000015,22899300
2022-02-01,38.61000061,38.61000061,38.70500183,37.20000076,37.63000107,19669900
2022-02-02,37.16999817,37.16999817,38.61999893,37.02999878,38.52999878,19591100
2022-02-03,34.54000092,34.54000092,36.74000168,34.29999924,36.08000183,32192100
2022-02-04,37.04999924,37.04999924,37.35499954,34.36000061,35,33082100
2022-02-07,37.54000092,37.54000092,39.04999924,36.98500061,36.98500061,30303200
2022-02-08,38.34000015,38.34000015,38.56999969,36.95000076,37.25,25857600
2022-02-09,40.18999863,40.18999863,40.40000153,38.15999985,38.81000137,52614100
2022-02-10,37.75,37.75,42.56000137,37.34999847,41,113915000
2022-02-11,35.29000092,35.29000092,38.65000153,34.47999954,37.95999908,72568400
2022-02-14,34.59000015,34.59000015,35.99000168,34.31999969,35.20000076,44556700
2022-02-15,37.09000015,37.09000015,37.20999908,35.11000061,35.43999863,38183500
2022-02-16,36.58000183,36.58000183,37.38999939,36.27000046,36.63000107,33165900
